Sentiment,Headline
0,Finnish shipping company Finnlines pretax loss totalled EUR in the third quarter of compared to a profit of EUR in the third quarter of
0,In Finland the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March
0,Acando AB fell percent to kronor the lowest close since Dec
2,The transaction is expected to be completed next spring
0,According to CEO Matti Perkonoja of the parent company HKScan the company is performance in the first quarter of NUMERIC has remained clearly below the level of the corresponding period in
2,The transaction is expected to be finalized by Dec
0,Cencorp is net sales in the first quarter is estimated to be EUR as compared to EUR in the first quarter
0,Diluted earnings per share stood at EUR versus EUR
0,Earnings per share amounted to a loss of EUR
0,Earnings per share amounted to a loss of EUR
0,Earnings per share amounted to a loss of to EUR
0,Earnings per share were at loss of EUR
0,Expense ratio was compared to in the corresponding period in
0,Finnish automation solutions developer Cencorp Corporation issued on Thursday a profit warning for the third quarter of
2,The transaction is planned to be financed with a EURm marketbased loan granted by Standard Chartered Bank Hong Kong
0,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of NUMERIC will be lower than during the same period a year ago
0,Finnish forest industry group Stora Enso Oyj issued on Thursday a profit warning for the first quarter
2,The transaction is subject to a final agreement between the parties approvals of their decisionmaking bodies and approval by the Finnish Competition Authority
0,Finnish technology company Raute Corporation issued on Tuesday a profit warning for the financial year
2,The transaction value is CAD NUMERIC million approximately EUR NUMERIC million
0,In of the company is operating loss totalled EUR compared to a profit of EUR in of
0,In the reporting period EPS stood at EUR NUMERIC versus EUR
0,Last year million passengers flew the airline down NUMERIC percent from
0,Loss after financial items totalled EUR compared to a profit of EUR in the corresponding period in
0,Loss for the period totalled EUR compared to a profit of EUR in
0,Myllykoski with one paper plant in Finland one in the US and three in Germany had revenues of EURm in the first half of NUMERIC and an operating loss of EURm Reuters said
2,The transaction was announced on September NUMERIC when Pohjola Insurance agreed to pay EUR NUMERIC million in cash for Pohjantahti
0,Nokia Siemens Networks has struggled to make a profit in the past two years
0,Operating loss amounted to EUR in the first half of NUMERIC compared to a profit of EUR in the first half of
0,Operating loss of the Pulp Paper Machinery unit was over EUR in September NUMERIC August compared to a profit of EUR a year earlier
0,Operating loss totaled EUR compared to a profit of EUR in the corresponding period in
0,Operating loss totaled EUR compared to a profit of EUR 
0,Operating loss totalled EUR compared to a profit of EUR in the first half of
0,Operating loss totalled EUR compared to a profit of EUR in the third quarter of
0,Operating loss totalled EUR compared to a profit of EUR in the second quarter of
0,Operating loss totalled EUR compared to a loss of EUR in the corresponding period in
0,Operating profit before nonrecurring items was EUR in the first nine months of compared to EUR in the corresponding period in
0,Pretax loss totaled EUR compared to a loss of EUR in the corresponding period
0,Pretax loss totalled EUR compared to a profit of EUR in
0,Pretax loss totalled EUR compared to a loss of EUR in the corresponding period in
0,Pretax profit totaled EUR compared to EUR in the first quarter of
0,Publishing Sweden is operating loss was EUR in of compared to a profit of EUR a year ago
1,Raisio is malting capacity was in full use in
0,Raw materials prices have surged in the past year fueled in part because of the rapid industrialization of China India and other developing nations
0,Rivals say Qualcomm has fewer patents on phones than on earlier versions and should lower its rates
0,The company reported today an operating loss of EUR on net sales of EUR for the first quarter
0,The company is annual loss amounted to EEK compared to a profit of EEK in
0,The fair value change of investment properties was EUR compared to EUR in the third quarter of
2,The transaction will take place without payment of merger consideration
0,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj
0,Finnish Bank of land landsbanken has issued a profit warning
0,Finnish forest machinery manufacturer Ponsse has issued a profit warning
0,Cerberus Capital Management LPbacked printing paper maker NewPage Corp has posted mixed secondquarter results casting a cloud over its planned initial public offering
0,Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of mln euro mln for the first half of compared to a net profit of mln euro mln for the same period of
0,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki BIOBV issued on Tuesday NUMERIC June a profit warning for the financial year
0,Finnish retail software developer Aldata Solution Oyj reported a net loss of mln euro mln for NUMERIC versus a net profit of mln euro mln for
0,Finnish textiles and clothing group Marimekko Oyj posted a net profit of mln euro mln for compared to mln euro mln for
0,In Stora Enso is net loss was EUR million compared to EUR million in the previous year
0,In JanuaryJune diluted loss per share stood at EUR NUMERIC versus EUR NUMERIC in the first half of
0,In October UPM reported a thirdquarter net loss of euro million NUMERIC million compared with a net profit of euro million in
0,Operating loss amounted to EUR compared to a profit of EUR in the second quarter of
0,Operating loss before nonrecurring items was EUR compared to a profit of EUR in
0,Operating profit margin was compared to a year earlier
0,Operating profit was EUR in NUMERIC compared to EUR in
0,Operating result showed a loss of EUR while a year before it showed a profit of EUR 
0,Performance in NUMERIC was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics
0,Salcomp Oyj the Finnish maker of mobile phone chargers Monday posted a EUR NUMERIC million loss in the second quarter compared with a million profit in the same period the previous year
0,Scanfil has also issued a profit warning
0,Scanfil issued a profit warning on NUMERIC April
0,The operating loss amounted to EUR compared to a profit of EUR a year earlier
0,The periodend cash and cash equivalents totaled EUR compared to EUR in the previous year
0,The poorest index figure was given to Finnish power company Fortum
0,The real estate company posted a net loss of xa million xa per share compared with a net profit of xa NUMERIC million xa per share for the corresponding quarter of
0,The tightened competition situation in the production automation market has affected net sales during Cencorp said
0,TietoEnator was down pct to extending recent lows after last week is secondquarter report dealers said
1,Operating profit excluding restructuring costs grew to EUR million from EUR million while operating profit including restructuring costs showed even larger growth to EUR million from EUR million
1,Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions but also strengthen our capability to offer industryleading products for our customers in China
1,Cost cutting measures which have produced around EURm of savings over the past nine months have dampened the airline is loss Finnair said
1,The groups is turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year
1,The talks are aimed at restructuring operations and cutting costs
2,The trucks feature an Eco Drive system a fuel measuring tool which stores data particular to individual drivers
1,Consolidated operating profit excluding oneoff items was EUR up from EUR a year earlier
1,EBIT excluding nonrecurring items was estimated to increase from
2,The turbines are expected to be launched by the end of
1,Lean System supports change management and component purchasing extremely well
1,Operating profit excluding nonrecurring items increased by to EUR from EUR in the corresponding period in
2,The unit is planned to be operational during the second half of NUMERIC and in full stream in
1,This transaction will also rationalize our pulp and paper industry related solutions
1,Cash flow from business operations totalled EUR compared to a negative EUR in the first half of
1,Cash flow from operations totalled EUR compared to a negative EUR in the corresponding period in
1,Cash flow from operations totalled EUR compared to a negative EUR in the second quarter of
1,EBIT excluding nonrecurring items totalled EUR up from EUR 
1,Finnish energy company Fortum Oyj said on November NUMERIC it was granted an environmental permit to build a biofuelfired combined heat and power CHP plant in Vartan harbor in eastern Stockholm
1,Following the transaction Lundbeck has worldwide rights for nalmefene excluding North America Mexico Turkey and SouthKorea
1,Nokia was up pct to eur after kicking off the morning in negative territory
1,Return on investment was compared to a negative in
1,The District Court of Helsinki dismissed all charges as the court of first instance in
1,Thus the method will cut working costs and will fasten the planning and building processes
1,By cutting the number of plants the group will trim fixed costs
2,The unit is clients are mainly in the field of specialist convenience goods as well as in the textile shoe and furniture businesses
2,The upgraded factory is scheduled to come on stream in the summer of
2,The uranium found locally is naturally occurring and it makes sense to extract it in the same way as we do with our other metals
0,So far Norwegian Norske Skog has reduced the staff levels by people and plans to reduce production by tons in while FinnishSwedish Stora Enso is to cut staff by people and production by tons
2,The use case dramatically narrows if you go only with the hot Ltd
0,NUMERIC March NUMERIC Finnish electronics contract manufacturer Scanfil Oyj HEL SCFV said today its plan to merge wholly owned Scanfil EMS Group with OjalaYhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal
2,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements
2,The utility will also provide services related to electricity management such as hedging trades and risk management and reporting
2,The value of orders on hand totaled EUR 
2,The value of the confirmed aircraft orders totals EUR bn
2,The value of the contract is about EUR 
2,The value of the contract is about EUR NUMERIC Poyry headquartered in Vantaa Finland provides consulting and engineering services to the energy forestry and infrastructure environment sectors
0,Elisa CEO Sami Seppanen said EMT is slogan Best coverage across Estonia clearly gives misleading information to consumers
0,In this case the effect would be negative in Finland
2,The value of the contract is in total USDm
0,Nokia will certainly disagree with Qualcomm is views on the patent situation
0,Outokumpu is steel mill in Tornio in Finland is the suspected source
0,Possible personnel reductions concern approximately NUMERIC people
0,That is what go to bed worrying about every night he said
0,The company initially estimated that it would cut up to NUMERIC jobs
0,The number of bodily injury cases quadrupled in
2,The value of the threeyear contract is estimated at EURm
2,The value of the total investment is about EUR 
2,The value of this kind of order amounts usually between Euro NUMERIC and NUMERIC million
2,The veneer and plywood industry in Sweden is quite small despite the raw material resources
2,The venture which will be owned by Kemira and by IVRCL will operate an inorganic coagulant manufacturing facility to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of
2,The venture recently agreed to buy Motorola is wireless networks business for billion and to deploy LightSquared is national network
2,The vessels also have to be environmentally friendly fast and have all modern conveniences
2,The vessels are the largest and fastest ropax vessels in the world that will be built by Fincantieri
0,According to Swedish authorities traces of the very toxic osmium tetroxide have been found on the coast of Permeri the Northernmost part of the Gulf of Bothnia
0,Finnish airline Finnair is starting the temporary layoffs of cabin crews in February
2,The volume of investments in the two phases of the project is estimated at USD 
0,Finnish Food Workers Union SEL plans to hasten its collective bargaining with a twoday strike that would begin on NUMERIC April in Finland
2,The Vuokatti unit will be developed to focus especially on the manufacture of prototypes the rampup of new products and the demanding testing and aftersales services
2,The webcast may be followed online on the company website at wwwruukkicominvestors
0,Finnish Mreal is Kyro mill is starting negotiations to cut staff
2,The WebMarela application handles invitations to quote quote comparisons agreements purchases invoice inspections inventory management and deliveries
2,The Whitehall Street Real Estate Funds invest in real estate and real estate related assets principally through the acquisition of real estate companies real property and mortgage loans
0,Finnish Suominen Flexible Packaging is cutting NUMERIC jobs in its unit in Tampere and two in Nastola in Finland
0,In Finland media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media
0,According to Laavainen Raisio is food marketing used to be reactive and inconsistent
0,Antti Orkola president of Kemira GrowHow is Industrial Solutions unit told Thomson Financial News the company has put off opening the mine as prices of phosphate have been quite depressed for a long time
0,Applying for summer work is seen as laborious and stressful
0,ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces
0,As a result NUMERIC people will be made redundant and a total of NUMERIC persons are laid off temporarily
0,As a result of these negotiations the company has decided to make NUMERIC people redundant on financial and production grounds
0,As production of other products will continue normally temporary layoffs concern simultaneously at most NUMERIC employees
0,Chief executive officer OlliPekka Kallasvuo is changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple is iPhone and RIM is BlackBerry
0,Cuts equivalent to the costs of about employees are the target the company said
0,EB announced in its stock exchange release on November th NUMERIC that JT Bergqvist has resigned from the chairmanship and membership of the Board of EB
0,Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February NUMERIC it would cut less than NUMERIC jobs from its fireplace sales organization production facilities and its subsidiary Kermansavi Oy
0,Finnish Suominen Flexible Packaging Ltd owned by local textile company Suominen Corporation Group said today that it would start employee negotiations concerning its entire personnel in Finland
0,Finnish Vaahto Group that provides papermaking technology and process machinery is starting negotiations concerning the temporary layoffs of all NUMERIC employees at the company is plants in Hollola and Tampere in Finland
0,He said he has been losing five families a month to the economy as many make alternative arrangements to save money
0,In addition the production at the Varpaisj rvi factory will be stopped at the beginning of April
0,In addition the production personnel of the Sport Division have been given a temporary layoff warning
0,In Sweden there is an oversupply of pharmacies
0,Incap Furniture is presently negotiating staff cuts
0,Initially the company said a maximum of NUMERIC people would be made redundant in the parent company and about NUMERIC in its subsidiaries
0,It is a disappointment to see the plan folded
0,It is the most awkward thing to use if you are holding the phone with one hand
0,Jul NUMERIC Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon shooting one of them and kidnapping another
0,Korhonen was dismissed from her post of editor in chief of the group is newspaper Lapin Kansa in December
0,Last year UPM cut production closed mills in Finland and slashed NUMERIC jobs
0,Jan NUMERIC Finnish industrial machinery company Vaahto Group Ltd Oyj said today that its subsidiary Vaahto Ltd would cut NUMERIC jobs in Finland
0,Dec NUMERIC Finnish cutlery and hand tools maker Fiskars Oyj Abp said today that it will make redundant a total of NUMERIC office and management staff members of its subsidiary Iittala Group Ltd
0,More than customers were left powerless
0,Scanfil will execute the temporary layoffs by midOctober NUMERIC and the job cuts by March
0,The company plans to close two of the three lines at the plant where some NUMERIC jobs are under threat
0,The largest restructuring is planned for Italy where negotiations on about NUMERIC job cuts are to be initiated today the company noted
0,The measures result from weak demand in the shipbuilding industry
0,The production is to be liquidated before June NUMERIC and NUMERIC employees loose their jobs
0,The prosecutor is also demanding Outokumpu pay a fine of EUR at most
0,The pulp production in Finnish Kemijrvi will also be liquidated and about employees loose their jobs
0,They are also upset that some of the machinery and work is taken over to Poland
0,They will cover all Forest Industry is units and employees in Finland and concern temporary and permanent layoffs
0,This is bad news for the barbeque season
0,Tornio Works employs of whom more than have been in the scope of the fixedperiod or parttime temporary layoffs in AprilOctober period
0,When the web user clicks on the link contained in the mail he finds himself on a bogus site that imitates that of his bank and which retrieves his personal banking data
0,Viking Line has canceled some services
1,Neste Oil has responded to the challenge posed by the European Union is target of biofuels accounting for of traffic fuel usage in the EU by NUMERIC by developing its NExBTL technology for producing diesel fuel from renewables the federation said
0,There is the issue of thieves stealing them from building sites said Mr Smith
0,NUMERIC November NUMERIC Finnish office furniture maker Martela Oyj HEL MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company is office staff and factory workers
0,After Chuck Smith was laid off on May NUMERIC from his housing consultant job he and his wife had to cut spending in half for their family of six having to rely on his wife is income about the same as his alone
0,Belarus OAO Lidskoe Pivo brewery based in the Grodno Region reported a decrease in output to million decaliters in JanuaryMarch a representative in the administration of the company told
0,However the suspect stole his burgundy Nissan Altima
0,In a media advisory the NTSB said that after subsequent testing the train detection system intermittently failed
0,In Finland snow storms brought trees down on power lines cutting off electricity for some households
0,Layoffs will also take place at the Suomussalmi and Kuhmo plants this autu as a result of codetermination negotiations held there
0,Metso estimates the need for personnel reductions to amount to NUMERIC people
0,Most of the layoffs will be in Finland
0,Most of the permanent layoffs will be in the plywood and sawn timber sectors of the Finnish company is operations at several domestic mills where earlier this year it temporarily laid off some workers to save costs
0,Paper companies were in negative territories with Stora Enso shedding pct to eur UPMKymmene down pct at eur and Mreal pct lower at eur
0,The current reference grade instruments are challenging to operate due to their high price and complexity for routine use
0,The dollar fell though against the pound and the yen
0,The number of salaried employees and group administration employees to be dismissed from the Sievi units is
0,The total number of filling stations has been on the decrease recently
0,We have also cut our price projections for paper and packaging an analyst with Goldman Sachs said on a note on Monday
0,Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies
0,Border Guard Service has banned the mooring of the company carshipping ferry on its test travel at the railroadcar terminal of the Russian port as the border checkpoint is not yet ready
0,Those uncertainties cloud the longterm outlook
0,NUMERIC October NUMERIC Finnish environmental management company Lassila Tikanoja Oyj HEL LATV or LT said Monday it expects its operating profit excluding nonrecurring items for the whole NUMERIC to be slightly lower than in
0,According to Finnish petrol station chain St is managing director Kim Wiio the company was forced to make purchases with rising prices in the first half of and now consumer prices are going down almost daily due to competition
0,According to the Latvian business register Uponor Latvia closed in red with LVL EUR USD on turnover of LVL for
0,Dolce Gabbana has asked the European Union to declare Marimekko Corporation is Unikko floral pattern trademark invalid in a continuing dispute between the two companies
0,Finnair said that the cancellation of flights would cause daily losses of xac million US NUMERIC million
0,Food sales totalled EUR in October representing a decrease of from October
0,ADP News May NUMERIC Bank of America BofA downgraded today its ratings on SwedishFinnish paper maker Stora Enso Oyj HEL STERV and on Finnish sector player UPMKymmene Oyj HEL UPMV to underperf
0,Operating profit excluding nonrecurring items totaled EUR compared to EUR in the corresponding period in
0,Raute reported a loss per share of EUR NUMERIC for the first half of against EPS of EUR NUMERIC in the corresponding period of
0,The air traffic of Finland has been in stoppage since then
0,The hack had been extra nefarious because the tweets activated without being clicked on it was enough for Web surfers to move their mouse cursors over them
0,The move was triggered by weak demand for forestry equipment and the uncertain market situation
0,The situation of coated magazine printing paper will continue to be weak
0,high court in Finland has fined seven local asphalt companies more than lion for operating a cartel
0,The Estonian electronic components factory Elcoteq is running out of material because of the closure of air traffic
0,All the ferries had run into trouble just outside the Stockholm archipelago made up of more than islands
0,And US energy executives say high steel prices are threatening energy exploration
0,As capacity was cut with the passenger load factor was down percentage points
0,At present the trade mark PitProdukt is littleknown outside the NorthWest of Russia
0,Copper lead and nickel also dropped HBOS plummeted to pence after saying this year
0,Divisional sales demand in the half remained inconsistent it added
0,During the strike Finnair estimates to incur a net loss of between EURm and EUR per day
0,Earnings per share dropped to EUR from EUR
0,EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet
0,Finnair is passenger load factor which measures the number of sold seats as a share of all available seats dropped by percentage points to in September
0,Frost sold shares for NUMERIC million at NUMERIC per share compared with Friday is high of and low of
0,Fullyear operating result for NUMERIC was million negative
0,Glaston is net profit for the third quarter of NUMERIC dropped to mln euro from mln euro for the corresponding period of
0,In of the company is result before taxes from continuing operations excluding nonrecurring items totalled EUR compared to EUR in the corresponding period in
0,Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan NUMERIC and the Saltonstall state office building on Jan
0,LT is net profit for the whole NUMERIC dropped to EUR NUMERIC million from EUR NUMERIC million for
0,Lassila Tikanoja is operating profit excluding nonrecurring and imputed items for the second quarter was EUR down from EUR a year ago
0,Last year is third quarter result had been burdened by costs stemming from restructuring in the US
0,Many of the commercial vessels had got stuck in the narrow Bay of Bothnia where the ice is thicker and around the Aaland islands
0,Net cash flow from operating activities was a negative EUR compared to EUR in the corresponding period in
0,Net cash from operating activities was a negative EUR compared to EUR in
0,Net sales dropped by yearonyear to EUR million
0,Net sales have been eaten by the weak US dollar
0,Nordic banks have already had to write off sizable loans in Latvia with Swedbank Nordea DnB NOR and SEB reporting combined losses in excess of billion in the period NUMERIC to NUMERIC against a backdrop of near economic meltdown in Latvia
0,Okmetic expects its net sales for the first half of NUMERIC to be less than in
0,On top of that the US Commerce Department published worsethanexpected construction spending figures for November
0,Operating profit excluding nonrecurring items totaled EUR down from EUR in the corresponding period in
0,Operating profit excluding nonrecurring items totalled EUR down from EUR 
0,Operating profit excluding nonrecurring items totalled EUR down from EUR in the corresponding period in
0,Operating profit excluding nonrecurring items amounted to EUR down from EUR yearonyear
0,Operating profit excluding nonrecurring items was EUR million compared to EUR million
0,Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as cry babies
0,Reported operating margin was a negative
0,Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland
0,Swedbank is shares have been hardest hit of the Swedish banks by the ongoing international financial crisis
0,The acquisition of landsbanken Sverige in NUMERIC burdened the performance with EUR 
0,The currency effect had a pct or NUMERIC mln euro negative impact on the revenue
0,The Finnish company previously said its operating result will be lower than the breakeven posted a year earlier
0,The maritime administration said the ships had ignored warnings about the icy conditions
0,The offer deemed too low by Finnlines board stands until NUMERIC pm tomorrow
0,The period is sales dropped to EUR million from EUR million according to the interim report released today
0,The recent troubles simply make NETeller cheaper
0,The union filed a grievance over the company is overtime assignment policies
0,Therefore the company is NUMERIC result will remain weaker than that of
0,Vaisala is net profit for the third quarter of NUMERIC dropped to mln euro from mln euro for the same period of
0,The considerably weaker US dollar and British pound had an impact on sales and average prices in euros UPM said
0,The implementation of these programs has had and will have negative impacts on NUMERIC and NUMERIC earnings Mr Meiklejohn said
0,We can say that the number of deals has become normalized by the moment and therefore we have decided to devalue our apartments now on sale he added
0,We cut our frequency to New York last year which explains the fall he said
0,We see that the market continues to be tight in magazine papers and our target is to close the deals by the end of the year
0,survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members
0,Agricultural newspaper Maaseudun Tulevaisuus had readers representing a decrease of
0,At NUMERIC CET ArcelorMittal had lost to EUR on Euronext Paris coming at the lead of the bluechip fallers
0,Cash flow from operations in JanuaryDecember NUMERIC was a negative EUR compared to EUR in the corresponding period in
0,EPS dropped to EUR NUMERIC from EUR
0,Kiosk and cinema operations have suffered in particular
0,Kone shares dropped percent to xac NUMERIC US in Helsinki
0,Ramirent made NUMERIC million kroons EUR mln loss last year the year before the company was million kroons in the black
0,Return on capital employed ROCE was a negative compared to in
0,Stora Enso is target has been cut to EUR from EUR and Holmen is target to SEK NUMERIC from SEK
0,The dismissed staff members will now take the matter to court unless it can be settled outside
0,The EU Commission said earlier it had fined ThyssenKrupp United Technologies Corp is Otis Schindler AG and Kone Oyj a total of mln eur for alleged cartel activity in the lift market going back twelve years
0,The one dark spot on the horizon however was the company is performance in the Finnish bottled water market
0,The period is sales dropped to EUR from EUR according to the interim report released today
0,YIT lodged counter claims against Neste Oil totaling some EURm primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project
1,The stable outlook reflects Nokia is strong market position in the global mobile handset market strong cash flow generation and very conservative balance sheet said Raab
1,These financing arrangements will enable the company to ensure in line with its treasury policy that it has sufficient financial instruments at its disposal for its potential capital requirements
1,According to Karhinen OPPohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself
1,Based upon its unique fiber expertise and innovative approach the company has a strong market position in several business areas in which it operates
1,efficiency improvement measures NUMERIC January NUMERIC Finnish stationery and gift retailer Tiimari HEL TIIV said today that it will continue to improve its operational efficiency by focusing on its profitable core operations
1,Efore is results for the last quarter showed an even faster improvement as the company managed to better source its components
1,Technical indicators for the stock are bullish and SP gives NOK a positive NUMERIC STARS out of NUMERIC buy ranking
1,The broker highlights Cargotec as its preferred stock in the sector as it is a pure play on global cargo and container handling and it expects it to play an active role in further consolidating the industry
1,The restructuring creates a more efficient organization with increased operational focus and stable profitability and leads to more efficient production said Bo Annvik head of Specialty Stainless
1,We are delighted with the move says Morna Cowie coowner above it is double the size of our current shop and has a lovely feel to it
1,Elcoteq has a proven track record in electronics manufacturing services and a global factory network coupled with modern manufacturing equipment and consistent systems and processes
1,The main strength of the cooperation project lies in merging the knowhow of two large companies
1,The Dutch broker noted that Nokian Tyres reported a good first quarter in above or in line with consensus
1,The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark handling and braking on wet road with
1,The respondents praised Finnair is reliability Finnishness and understanding of its target group
1,The longstanding partnership and commitment enable both parties to develop their respective operations and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency
1,Thanks to his wide contact network and good knowledge of market and business environment he will give a great contribution to the further development of our Indian operations tells Incap is President CEO Juhani Hanninen
1,Tieto was looking for an energy solution which would best support the idea of sustainable development and we were happy to be able to provide such a solution saysJouni Haikarainen Vice President Fortum
1,use natural fibers to make the clothes more comfortable to allow your skin to breathe and to be ecofriendly
1,We love Activision is fresh colorful approach to Rapala We Fish said Kelly Brockpahler Rapala
1,At the same time am delighted by the fact that we were able to accomplish the organization with our own team members
1,We are very proud to be able to use this kind of innovative mobile service for voting in elections
1,Tim Cockroft brings with him an excellent track record having more than NUMERIC years experience moreover Tim has successfully developed the Capital Markets operations at Kaupthing Singer Friedlander involving corporate finance and broking with a focus on midmarket companies
1,After a long unprofitable period the Food Division posted a profitable result which speaks of a healthier cost structure and a new approach in business operations Rihko said
1,While concerns remain longer term size and scale may enable Nokia to hold on to its newfound margin improvements in the near term the analyst wrote
1,Continuing operations turned an operating loss of EUR a slight improvement from a loss of EUR a year earlier
1,Earnings per share were higher at against a year before and ahead of market consensus of eur
1,Wrtsil is solution has been selected for its low fuel consumption environmentally sound technology and global service support
1,Dirk Jones head of Financial Institutions Client Sales Management GTS Citigroup Inc said Citi is extremely pleased to be providing global custody services to Pohjola Group Bank
1,The company said it estimates to make a slight profit thanks to costcutting measures
1,The previously concluded adaptation measures concerning other staff were adequate for the time being and the planning operations continue as before at the plant the company said
1,The previously concluded adaptation measures concerning the other personnel are adequate for the time being Raute said
1,After fixing our homebase cutting costs and closing the nonprofitable units we are now looking at going forward she said
1,NUMERIC September NUMERIC Finnish waste management and recycling company Lassila Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow
1,Rory Fitzgerald general manager operations Bristol Port said With the use of low maintenance technology we can save up to NUMERIC per cent on servicing plus the load sensing hydraulics can save us an extra NUMERIC to NUMERIC per cent on fuel consumption
1,The court found TelecomInvest is arguments convincing
1,Dubai Nokia has announced the launch of Comes with Music its groundbreaking service which introduces a new way for people to enjoy music
0,Rapala VMC Corporation STOCK EXCHANGE RELEASE October NUMERIC at am Kaupthing Bank Oyj has informed Rapala VMC Corporation that it has interrupted the liquidity providing for Rapala is share for the time being
1,NUMERIC Block lamp Harri Koskinen is light was introduced in NUMERIC and has been a bestseller ever since
0,However this increases signaling traffic which wastes network resources and allows fewer smartphones to connect
0,The first ship has been delayed and is estimated to be completed in spring
0,Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October the sale of trailer ferry Sky Wind and the route between Stockholm and Riga which has won passengers from the HelsinkiStockholm route
0,Finnlines estimated in its annual general meeting that NUMERIC will be financially a tough year due to large investments
0,Adjustment to the fall in price level in contrast has been less effective
0,NUMERIC March NUMERIC Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway is Telenor ASA OSL TEL and Sweden is TeliaSonera AB STO TLSN in the short term
1,To ensure low operational cost for radio networks the BTS modules can be configured software upgraded and diagnosed remotely
0,Based on the first quarter result existing order backlog and new order prospects the company expects that fullyear sales will contract by from the gross margin will stay at a healthy level and the operating profit margin will be lower than in NUMERIC due to lower sales volume
1,Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR NUMERIC billion billion offer from buyout shop Nordic Capital giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA
0,stores NUMERIC March NUMERIC Finnish stationery and gift retailer Tiimari HEL TIIV said yesterday that it will cut a total of NUMERIC jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops
1,As a result the Russia is import restrictions on Finnish dairy companies will be canceled on NUMERIC August
0,Only the driver was left in the car with the suspect who was kidnapped and forced at gunpoint to drive to Durham
0,The administrators have indicated a need for NUMERIC job cuts at the Irish insurer over the next NUMERIC months
0,The total need for staff cuts corresponds to about NUMERIC manyears
0,According to Scanfil demand for telecommunications network products has fluctuated significantly in the third quarter of and the situation is expected to remain unstable for the rest of the year
0,Finnair believes the strike will cause it daily net losses in excess of EUR due to canceled reservations and passenger rerouting
0,HELSINKI Thomson Financial Shares closed little changed with Cargotec and Huhtamaki dropping sharply on disappointing secondquarter reports
0,The airline estimated that the cancellation of its flights due to the closure of European airspace and the process of recommencing traffic have caused a the company a loss of EURm including the costs of stranded passengers accommodation
0,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcommpatented technology
0,In Finland OPPohjola is staff union is boycotting the group is insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages
0,Ruukki Group calculates that it has lost EUR in the failed project
0,Samsung currently occupies third place and lost ground during the quarter dropping by to an share overall
0,The Baltimore Police and Fire Pension which has about billion lost about million in Madoff Ponzi scheme
0,Vanhanen said the strike would be extremely damaging as some participants and reporters begin to arrive in Finland for the oneday EU summit with Russian President Vladimir Putin in Lahti about NUMERIC kilometers north of Helsinki
0,Small firms are suffering at the moment because they are likely to have money trouble he added
0,Altogether Finnair has canceled over NUMERIC flights because of the strike
0,Operating result excluding oneoff items totaled EUR compared to EUR in continuing operations excluding oneoff items in
0,Dealers said the share was largely hit by investor disappointment about a refining margin of just usd per barrel for the quarter and the performance of its shipping unit which saw EBIT drop to NUMERIC mln eur from NUMERIC mln eur a year amid a fall in volumes and tanker rates
